Total,Delayed,Cancelled,Problematic,PathName
414,198,2,200,PHL->SMF
1156,164,6,170,PHL->STL
396,140,0,140,PHL->STT
668,176,4,180,PHL->SYR
6780,1628,58,1686,PHL->TPA
10468,1466,64,1530,PHX->ABQ
732,200,4,204,PHX->ANC
218,30,38,68,PHX->ASE
9214,1284,32,1316,PHX->ATL
5572,784,14,798,PHX->AUS
668,102,2,104,PHX->BDL
2388,422,14,436,PHX->BFL
734,122,0,122,PHX->BHM
2246,304,4,308,PHX->BNA
1358,204,4,208,PHX->BOI
2134,418,8,426,PHX->BOS
730,66,4,70,PHX->BUF
9508,1438,54,1492,PHX->BUR
4206,638,10,648,PHX->BWI
86,8,10,18,PHX->CLD
2230,258,16,274,PHX->CLE
4366,868,22,890,PHX->CLT
2192,326,6,332,PHX->CMH
2784,452,12,464,PHX->COS
926,70,6,76,PHX->CVG
2160,506,18,524,PHX->DCA
16804,2748,78,2826,PHX->DEN
10774,1522,180,1702,PHX->DFW
1622,158,42,200,PHX->DRO
1498,224,14,238,PHX->DSM
5858,978,6,984,PHX->DTW
8310,1284,22,1306,PHX->ELP
742,188,2,190,PHX->EUG
5158,1394,30,1424,PHX->EWR
3236,510,30,540,PHX->FAT
3742,390,190,580,PHX->FLG
1240,214,0,214,PHX->FLL
1554,314,12,326,PHX->GEG
2074,276,32,308,PHX->GJT
1828,328,8,336,PHX->HNL
3354,604,86,690,PHX->HOU
1462,166,10,176,PHX->IAD
8394,1242,112,1354,PHX->IAH
1384,218,8,226,PHX->ICT
2916,546,4,550,PHX->IND
4512,1240,44,1284,PHX->JFK
660,170,2,172,PHX->KOA
20674,4612,446,5058,PHX->LAS
19984,3786,306,4092,PHX->LAX
3248,436,28,464,PHX->LGB
560,118,0,118,PHX->LIH
470,134,0,134,PHX->LIT
4280,604,12,616,PHX->MCI
2078,232,6,238,PHX->MCO
5590,650,50,700,PHX->MDW
1632,340,0,340,PHX->MEM
606,138,6,144,PHX->MFR
730,120,0,120,PHX->MHT
732,84,12,96,PHX->MIA
1732,254,28,282,PHX->MKE
1822,304,20,324,PHX->MRY
7016,1228,10,1238,PHX->MSP
730,94,6,100,PHX->MSY
8300,1374,88,1462,PHX->OAK
1172,258,10,268,PHX->OGG
3032,500,8,508,PHX->OKC
4120,678,14,692,PHX->OMA
11254,1912,92,2004,PHX->ONT
10260,2676,168,2844,PHX->ORD
7896,1614,50,1664,PHX->PDX
5766,1176,24,1200,PHX->PHL
2172,360,20,380,PHX->PIT
3504,576,40,616,PHX->PSP
730,118,0,118,PHX->PVD
1510,222,4,226,PHX->RDU
5552,992,56,1048,PHX->RNO
15218,2740,208,2948,PHX->SAN
5566,838,26,864,PHX->SAT
3236,508,26,534,PHX->SBA
1980,358,8,366,PHX->SBP
730,98,0,98,PHX->SDF
10144,2184,60,2244,PHX->SEA
9768,2604,140,2744,PHX->SFO
8100,1104,64,1168,PHX->SJC
14354,2184,110,2294,PHX->SLC
8268,1526,22,1548,PHX->SMF
10994,1614,68,1682,PHX->SNA
5510,802,16,818,PHX->STL
388,56,70,126,PHX->TEX
2044,258,8,266,PHX->TPA
2030,312,2,314,PHX->TUL
7368,1154,38,1192,PHX->TUS
3924,554,126,680,PHX->YUM
1246,268,32,300,PIA->ATL
724,108,10,118,PIA->DEN
1268,232,24,256,PIA->DFW
1402,150,54,204,PIA->DTW
2,2,0,2,PIA->HPN
2,0,0,0,PIA->LNK
6518,1436,480,1916,PIA->ORD
3318,180,40,220,PIH->SLC
4,2,0,2,PIR->JAX
6,0,0,0,PIR->MSP
9114,2114,114,2228,PIT->ATL
1232,310,32,342,PIT->BOS
2086,324,0,324,PIT->BWI
4752,630,58,688,PIT->CLT
2576,548,38,586,PIT->CVG
14,0,0,0,PIT->DCA
1718,598,12,610,PIT->DEN
4280,1080,112,1192,PIT->DFW
3022,450,28,478,PIT->DTW
1342,468,52,520,PIT->EWR
1014,100,8,108,PIT->FLL
2,0,0,0,PIT->GRB
1560,444,90,534,PIT->IAD
3438,784,40,824,PIT->IAH
4498,1374,220,1594,PIT->JFK
2822,538,4,542,PIT->LAS
746,246,4,250,PIT->LAX
1872,594,80,674,PIT->LGA
532,138,6,144,PIT->MCI
4940,760,18,778,PIT->MCO
4140,760,28,788,PIT->MDW
2010,314,26,340,PIT->MEM
348,36,4,40,PIT->MIA
2166,504,66,570,PIT->MKE
2100,340,24,364,PIT->MSP
7042,1818,246,2064,PIT->ORD
8,0,0,0,PIT->PBI
8338,2102,186,2288,PIT->PHL
2172,446,14,460,PIT->PHX
362,50,0,50,PIT->RSW
738,208,4,212,PIT->SFO
2,0,0,0,PIT->SJU
436,162,2,164,PIT->SLC
2178,322,2,324,PIT->TPA
2,0,0,0,PLN->DCA
526,44,26,70,PLN->DTW
1456,354,42,396,PMD->SFO
8860,1828,116,1944,PNS->ATL
744,94,44,138,PNS->CLT
4048,664,96,760,PNS->DFW
290,22,4,26,PNS->FLL
1270,218,38,256,PNS->IAH
732,66,6,72,PNS->MCO
2194,284,58,342,PNS->MEM
586,206,38,244,PNS->ORD
270,52,2,54,PNS->TPA
1880,158,32,190,PSC->DEN
3200,208,34,242,PSC->SLC
2,0,0,0,PSC->TWF
34,2,0,2,PSE->EWR
90,10,4,14,PSE->FLL
692,64,10,74,PSE->JFK
694,76,6,82,PSE->MCO
728,164,26,190,PSG->JNU
726,162,32,194,PSG->WRG
1996,274,28,302,PSP->DEN
2192,366,42,408,PSP->DFW
2,0,0,0,PSP->FAT
2,0,0,0,PSP->GJT
432,74,6,80,PSP->IAH
2562,352,38,390,PSP->LAS
5194,830,32,862,PSP->LAX
428,66,2,68,PSP->MSP
2,0,0,0,PSP->ONT
904,356,30,386,PSP->ORD
338,126,4,130,PSP->PDX
3504,436,60,496,PSP->PHX
1328,296,14,310,PSP->SEA
3276,708,40,748,PSP->SFO
1796,172,14,186,PSP->SLC
2,0,0,0,PSP->TWF
4,4,0,4,PUB->COS
2780,852,52,904,PVD->ATL
2,0,0,0,PVD->BDL
732,60,0,60,PVD->BNA
6,0,0,0,PVD->BOS
7962,1242,32,1274,PVD->BWI
720,136,10,146,PVD->CLE
2878,390,42,432,PVD->CLT
1916,314,42,356,PVD->CVG
1344,120,30,150,PVD->DCA
2210,312,24,336,PVD->DTW
2204,912,146,1058,PVD->EWR
850,74,2,76,PVD->FLL
1022,264,60,324,PVD->IAD
1208,292,76,368,PVD->JFK
728,102,2,104,PVD->LAS
4296,652,18,670,PVD->MCO
2746,426,14,440,PVD->MDW
12,2,0,2,PVD->MSP
3584,932,132,1064,PVD->ORD
5126,1306,70,1376,PVD->PHL
730,158,0,158,PVD->PHX
1962,288,6,294,PVD->TPA
1808,628,42,670,PWM->ATL
4,4,0,4,PWM->BOS
1990,256,18,274,PWM->BWI
612,66,12,78,PWM->CLE
554,110,34,144,PWM->CLT
1126,198,16,214,PWM->CVG
134,16,2,18,PWM->DTW
1482,588,98,686,PWM->EWR
814,236,46,282,PWM->IAD
3636,896,128,1024,PWM->JFK
918,154,4,158,PWM->MCO
84,8,0,8,PWM->MSP
632,210,44,254,PWM->ORD
4618,578,118,696,RAP->DEN
1754,202,40,242,RAP->MSP
434,116,6,122,RAP->ORD
1514,134,28,162,RAP->SLC
2,0,0,0,RAP->TWF
2,0,0,0,RDD->SBA
3360,826,82,908,RDD->SFO
2,2,0,2,RDD->SMF
24,4,0,4,RDM->DEN
2,0,0,0,RDM->IDA
3238,304,26,330,RDM->PDX
2166,604,22,626,RDM->SFO
1438,132,4,136,RDM->SLC
10836,2010,148,2158,RDU->ATL
462,206,4,210,RDU->AUS
2298,432,60,492,RDU->BDL
320,36,2,38,RDU->BHM
3234,578,4,582,RDU->BNA
7740,1768,188,1956,RDU->BOS
4156,664,6,670,RDU->BWI
614,104,4,108,RDU->CLE
4678,1206,46,1252,RDU->CLT
1000,240,8,248,RDU->CMH
2634,472,36,508,RDU->CVG
5544,874,136,1010,RDU->DCA
940,150,4,154,RDU->DEN
4694,928,116,1044,RDU->DFW
2736,340,10,350,RDU->DTW
4788,1364,278,1642,RDU->EWR
1392,120,8,128,RDU->FLL
2,0,0,0,RDU->GRB
3444,546,136,682,RDU->IAD
3990,766,62,828,RDU->IAH
1346,146,36,182,RDU->IND
1190,264,12,276,RDU->JAX
7978,2004,292,2296,RDU->JFK
1430,340,0,340,RDU->LAS
16,6,0,6,RDU->LAX
8270,2926,316,3242,RDU->LGA
1304,262,18,280,RDU->MCI
3476,564,22,586,RDU->MCO
2720,426,26,452,RDU->MDW
2124,324,32,356,RDU->MEM
2196,538,16,554,RDU->MIA
980,210,22,232,RDU->MKE
1452,218,6,224,RDU->MSP
948,102,2,104,RDU->MSY
6188,1474,312,1786,RDU->ORD
6726,1546,94,1640,RDU->PHL
1510,262,6,268,RDU->PHX
458,58,0,58,RDU->SAT
852,130,14,144,RDU->SDF
654,82,6,88,RDU->SLC
716,178,14,192,RDU->STL
2114,250,2,252,RDU->TPA
208,72,2,74,RDU->XNA
580,92,10,102,RFD->DEN
442,60,28,88,RHI->MSP
9072,1768,126,1894,RIC->ATL
1376,242,28,270,RIC->BOS
1810,428,32,460,RIC->CLE
3600,598,76,674,RIC->CLT
1558,238,8,246,RIC->CVG
4,2,0,2,RIC->DCA
2082,464,40,504,RIC->DFW
1400,270,36,306,RIC->DTW
3152,964,104,1068,RIC->EWR
732,154,4,158,RIC->FLL
1942,348,34,382,RIC->IAH
2,2,0,2,RIC->JAX
3406,888,158,1046,RIC->JFK
2674,696,132,828,RIC->LGA
1030,122,2,124,RIC->MCO
584,64,12,76,RIC->MEM
304,102,4,106,RIC->MIA
680,136,10,146,RIC->MSP
3768,934,172,1106,RIC->ORD
2,2,0,2,RIC->ORF
774,142,14,156,RIC->PHL
2,2,0,2,RIC->RDU
1090,208,28,236,RKS->DEN
116,16,10,26,RKS->GCC
702,150,18,168,RKS->SLC
338,76,2,78,RNO->ATL
2050,300,8,308,RNO->BOI
2,0,0,0,RNO->BUR
2706,420,50,470,RNO->DEN
2190,434,60,494,RNO->DFW
428,42,0,42,RNO->GEG
856,98,2,100,RNO->IAH
9016,1576,62,1638,RNO->LAS
3810,700,32,732,RNO->LAX
928,104,12,116,RNO->LGB
730,60,2,62,RNO->MDW
2644,412,8,420,RNO->OAK
546,80,8,88,RNO->ONT
730,308,14,322,RNO->ORD
2288,384,28,412,RNO->PDX
5558,636,64,700,RNO->PHX
2,0,0,0,RNO->PIH
1460,230,8,238,RNO->SAN
1598,230,8,238,RNO->SEA
3772,976,100,1076,RNO->SFO
2728,434,16,450,RNO->SJC
3628,330,22,352,RNO->SLC
120,10,6,16,RNO->SNA
444,42,0,42,RNO->TUS
3462,640,86,726,ROA->ATL
2,2,0,2,ROA->BWI
2,2,0,2,ROA->CLT
4,2,0,2,ROA->CVG
1496,202,58,260,ROA->DTW
1202,278,90,368,ROA->IAD
2,0,0,0,ROA->MSN
1270,324,52,376,ROA->ORD
4976,1186,84,1270,ROC->ATL
2,0,0,0,ROC->BOS
1730,218,24,242,ROC->BWI
1842,548,28,576,ROC->CLE
824,102,10,112,ROC->CLT
1448,156,42,198,ROC->CVG
354,74,8,82,ROC->DFW
1728,356,52,408,ROC->DTW
1866,802,106,908,ROC->EWR
228,58,0,58,ROC->FLL
1120,248,64,312,ROC->IAD
4870,1160,198,1358,ROC->JFK
168,26,0,26,ROC->LAS
1400,250,8,258,ROC->MCO
272,44,14,58,ROC->MSP
4968,1314,220,1534,ROC->ORD
732,114,6,120,ROC->TPA
1922,270,24,294,ROW->DFW
342,60,20,80,RST->DTW
1634,196,86,282,RST->MSP
4730,1242,314,1556,RST->ORD
8392,1434,48,1482,RSW->ATL
268,76,2,78,RSW->BDL
3432,680,40,720,RSW->BOS
752,168,14,182,RSW->BUF
2670,392,8,400,RSW->BWI
276,70,0,70,RSW->CAK
1188,90,12,102,RSW->CLE
3530,364,20,384,RSW->CLT
274,50,4,54,RSW->CMH
1078,188,20,208,RSW->CVG
1416,90,10,100,RSW->DCA
444,66,0,66,RSW->DEN
1838,288,30,318,RSW->DFW
2288,280,4,284,RSW->DTW
3748,1356,52,1408,RSW->EWR
298,64,0,64,RSW->FNT
1040,256,8,264,RSW->HPN
28,2,0,2,RSW->IAD
2132,230,30,260,RSW->IAH
2114,300,10,310,RSW->IND
748,174,6,180,RSW->ISP
3780,906,72,978,RSW->JFK
474,186,10,196,RSW->LGA
10,10,0,10,RSW->MCI
2828,298,8,306,RSW->MCO
2192,382,20,402,RSW->MDW
116,38,2,40,RSW->MEM
4,0,0,0,RSW->MIA
450,68,10,78,RSW->MKE
1294,332,0,332,RSW->MSP
1526,388,42,430,RSW->ORD
2,2,0,2,RSW->PBI
2446,486,10,496,RSW->PHL
362,52,0,52,RSW->PIT
834,98,8,106,RSW->STL
2108,324,8,332,SAN->ABQ
5710,662,40,702,SAN->ATL
1430,214,0,214,SAN->AUS
448,114,6,120,SAN->BFL
1454,222,2,224,SAN->BNA
950,156,0,156,SAN->BOI
1220,206,26,232,SAN->BOS
1458,158,0,158,SAN->BWI
174,36,2,38,SAN->CLE
1408,166,22,188,SAN->CLT
952,206,2,208,SAN->COS
1146,100,0,100,SAN->CVG
10526,1730,88,1818,SAN->DEN
7056,1266,152,1418,SAN->DFW
1160,230,4,234,SAN->DTW
732,144,0,144,SAN->ELP
2360,584,16,600,SAN->EWR
1164,122,4,126,SAN->FAT
904,234,4,238,SAN->GEG
786,146,0,146,SAN->HNL
844,162,8,170,SAN->HOU
2662,432,30,462,SAN->IAD
4776,724,42,766,SAN->IAH
3260,698,36,734,SAN->JFK
46,2,0,2,SAN->KOA
11804,2082,190,2272,SAN->LAS
22448,2482,350,2832,SAN->LAX
62,10,0,10,SAN->LIH
1372,178,4,182,SAN->MCI
26,2,0,2,SAN->MCO
3416,408,26,434,SAN->MDW
218,46,2,48,SAN->MEM
212,48,0,48,SAN->MKE
892,116,10,126,SAN->MRY
2666,510,0,510,SAN->MSP
11662,2156,358,2514,SAN->OAK
558,62,2,64,SAN->OGG
610,112,0,112,SAN->OKC
634,172,0,172,SAN->OMA
6,0,0,0,SAN->ONT
5896,1450,104,1554,SAN->ORD
2704,494,22,516,SAN->PDX
1634,342,14,356,SAN->PHL
15162,2164,244,2408,SAN->PHX
1458,300,6,306,SAN->RNO
1286,130,0,130,SAN->SAT
5662,1046,58,1104,SAN->SEA
13538,3716,376,4092,SAN->SFO
10572,1722,136,1858,SAN->SJC
5098,566,24,590,SAN->SLC
9206,1608,66,1674,SAN->SMF
732,144,8,152,SAN->STL
456,84,2,86,SAN->TUL
2826,476,8,484,SAN->TUS
852,104,0,104,SAT->ABQ
2,0,0,0,SAT->AMA
6482,1390,56,1446,SAT->ATL
4,0,0,0,SAT->AUS
1352,224,0,224,SAT->BNA
1460,118,0,118,SAT->BWI
466,32,10,42,SAT->CLE
1316,190,8,198,SAT->CLT
1764,448,8,456,SAT->CVG
9998,1486,76,1562,SAT->DAL
5020,848,34,882,SAT->DEN
10826,1998,312,2310,SAT->DFW
1284,270,0,270,SAT->DTW
2664,488,2,490,SAT->ELP
1908,582,34,616,SAT->EWR
5164,890,144,1034,SAT->HOU
1312,238,30,268,SAT->HRL
298,110,6,116,SAT->IAD
7510,1178,96,1274,SAT->IAH
472,54,14,68,SAT->IND
3150,470,4,474,SAT->LAS
3566,652,16,668,SAT->LAX
1156,176,16,192,SAT->MCI
1488,106,0,106,SAT->MCO
1420,186,6,192,SAT->MDW
1576,212,4,216,SAT->MEM
2,0,0,0,SAT->MGM
382,60,0,60,SAT->MSP
860,96,8,104,SAT->MSY
174,26,0,26,SAT->OKC
882,148,2,150,SAT->ONT
3630,1032,132,1164,SAT->ORD
580,88,2,90,SAT->PHL
5534,618,36,654,SAT->PHX
456,94,0,94,SAT->RDU
1292,172,0,172,SAT->SAN
732,108,8,116,SAT->SFO
1174,192,6,198,SAT->SLC
452,144,0,144,SAT->SMF
492,56,12,68,SAT->STL
730,68,0,68,SAT->TPA
178,40,2,42,SAT->TUL
480,56,0,56,SAT->TUS
7776,1456,130,1586,SAV->ATL
178,44,2,46,SAV->BOS
2,0,0,0,SAV->CHS
642,32,6,38,SAV->CLE
2866,478,72,550,SAV->CLT
1462,284,22,306,SAV->CVG
1590,336,28,364,SAV->DFW
1018,148,16,164,SAV->DTW
2254,806,126,932,SAV->EWR
2014,686,72,758,SAV->IAD
1898,304,42,346,SAV->IAH
6,4,0,4,SAV->JAX
1992,500,112,612,SAV->LGA
1528,200,16,216,SAV->MEM
54,20,0,20,SAV->MSP
2268,680,78,758,SAV->ORD
1680,240,12,252,SBA->DEN
732,124,10,134,SBA->DFW
610,174,16,190,SBA->LAS
8996,922,120,1042,SBA->LAX
2,0,0,0,SBA->MRY
3234,378,36,414,SBA->PHX
2,0,0,0,SBA->SBP
6094,1530,120,1650,SBA->SFO
2416,366,88,454,SBA->SJC
1370,90,4,94,SBA->SLC
2078,482,58,540,SBN->ATL
24,12,4,16,SBN->CVG
3276,612,116,728,SBN->DTW
730,128,30,158,SBN->MSP
4530,1138,446,1584,SBN->ORD
2,0,0,0,SBP->FAT
256,54,10,64,SBP->LAS
5364,488,50,538,SBP->LAX
2,2,0,2,SBP->MFR
4,0,0,0,SBP->MRY
1980,188,42,230,SBP->PHX
3516,952,94,1046,SBP->SFO
568,26,8,34,SBP->SLC
726,106,10,116,SCC->ANC
728,170,4,174,SCC->BRW
244,88,18,106,SCE->ATL
46,0,0,0,SCE->CVG
1000,112,38,150,SCE->DTW
5512,1320,92,1412,SDF->ATL
1348,232,0,232,SDF->BHM
162,60,6,66,SDF->BOS
2966,504,18,522,SDF->BWI
1456,262,12,274,SDF->CLE
1590,402,24,426,SDF->CLT
1278,210,22,232,SDF->CVG
768,210,6,216,SDF->DEN
2772,616,70,686,SDF->DFW
2022,254,36,290,SDF->DTW
2074,708,68,776,SDF->EWR
722,118,10,128,SDF->IAH
730,146,0,146,SDF->LAS
1144,248,24,272,SDF->LGA
1066,142,4,146,SDF->MCO
3370,582,30,612,SDF->MDW
1574,236,32,268,SDF->MEM
732,160,8,168,SDF->MIA
514,68,8,76,SDF->MKE
1560,222,34,256,SDF->MSP
6994,1770,284,2054,SDF->ORD
4,0,0,0,SDF->PHL
730,84,0,84,SDF->PHX
852,132,16,148,SDF->RDU
6,2,0,2,SDF->SLC
2,0,0,0,SDF->SPI
1990,292,4,296,SDF->STL
978,98,2,100,SDF->TPA
1416,206,6,212,SEA->ABQ
12512,3162,162,3324,SEA->ANC
5142,802,20,822,SEA->ATL
294,50,4,54,SEA->AUS
728,170,0,170,SEA->BNA
2140,376,12,388,SEA->BOI
1960,308,22,330,SEA->BOS
2780,434,20,454,SEA->BUR
484,124,0,124,SEA->BWI
458,80,4,84,SEA->CLE
960,272,4,276,SEA->CLT
1582,188,12,200,SEA->CVG
1454,266,4,270,SEA->DCA
13246,2340,110,2450,SEA->DEN
7834,1918,106,2024,SEA->DFW
2344,436,10,446,SEA->DTW
4052,1094,34,1128,SEA->EWR
1912,454,14,468,SEA->FAI
8692,1646,182,1828,SEA->GEG
3276,646,18,664,SEA->HNL
2194,464,16,480,SEA->IAD
4790,816,56,872,SEA->IAH
150,26,0,26,SEA->IND
3704,754,48,802,SEA->JFK
2668,604,30,634,SEA->JNU
90,18,2,20,SEA->KOA
2578,612,10,622,SEA->KTN
10102,1702,72,1774,SEA->LAS
13730,2186,160,2346,SEA->LAX
3000,442,36,478,SEA->LGB
732,58,2,60,SEA->LIH
730,100,0,100,SEA->MCI
1462,216,10,226,SEA->MCO
2722,544,16,560,SEA->MDW
700,142,4,146,SEA->MEM
732,120,4,124,SEA->MIA
242,72,0,72,SEA->MKE
4948,910,38,948,SEA->MSP
10190,1374,184,1558,SEA->OAK
1800,378,4,382,SEA->OGG
2686,440,18,458,SEA->ONT
9216,2550,148,2698,SEA->ORD
4898,400,96,496,SEA->PDX
1414,350,14,364,SEA->PHL
10124,1482,78,1560,SEA->PHX
1334,214,8,222,SEA->PSP
1604,306,4,310,SEA->RNO
5666,968,50,1018,SEA->SAN
10818,2816,192,3008,SEA->SFO
208,42,0,42,SEA->SIT
7068,958,54,1012,SEA->SJC
7548,1202,34,1236,SEA->SLC
7284,1240,44,1284,SEA->SMF
5720,782,96,878,SEA->SNA
1134,208,10,218,SEA->STL
886,126,2,128,SEA->TUS
1058,386,6,392,SFO->ABQ
4674,1230,106,1336,SFO->ACV
364,132,8,140,SFO->ANC
118,32,14,46,SFO->ASE
6196,1044,22,1066,SFO->ATL
1218,250,8,258,SFO->AUS
1882,418,34,452,SFO->BFL
3532,928,66,994,SFO->BOI
5188,1382,66,1448,SFO->BOS
3924,824,172,996,SFO->BUR
732,218,14,232,SFO->BWI
56,12,0,12,SFO->BZN
1410,494,44,538,SFO->CEC
2784,860,64,924,SFO->CIC
932,128,2,130,SFO->CLE
2858,438,12,450,SFO->CLT
728,242,2,244,SFO->COS
1564,196,8,204,SFO->CVG
10748,2450,138,2588,SFO->DEN
6974,1620,234,1854,SFO->DFW
2320,336,0,336,SFO->DTW
3846,1074,100,1174,SFO->EUG
6274,1904,100,2004,SFO->EWR
4820,1326,66,1392,SFO->FAT
24,4,0,4,SFO->FCA
4,0,0,0,SFO->GJT
4718,1118,44,1162,SFO->HNL
5464,1070,112,1182,SFO->IAD
5320,972,52,1024,SFO->IAH
2,0,0,0,SFO->IDA
346,52,6,58,SFO->IND
13942,4170,222,4392,SFO->JFK
1426,322,2,324,SFO->KOA
14014,3204,198,3402,SFO->LAS
27576,6082,978,7060,SFO->LAX
418,118,12,130,SFO->LGB
966,174,2,176,SFO->LIH
696,210,6,216,SFO->LMT
732,222,4,226,SFO->MCO
2184,442,20,462,SFO->MDW
416,60,0,60,SFO->MEM
5140,1502,102,1604,SFO->MFR
2196,596,24,620,SFO->MIA
230,106,8,114,SFO->MKE
3330,928,154,1082,SFO->MOD
4820,1090,182,1272,SFO->MRY
24,0,0,0,SFO->MSO
3968,634,10,644,SFO->MSP
1864,354,2,356,SFO->OGG
3200,706,98,804,SFO->ONT
11492,3370,272,3642,SFO->ORD
708,308,10,318,SFO->OTH
5944,1560,108,1668,SFO->PDX
5108,1080,40,1120,SFO->PHL
9740,1404,158,1562,SFO->PHX
738,118,8,126,SFO->PIT
1456,290,50,340,SFO->PMD
3272,872,44,916,SFO->PSP
3366,932,84,1016,SFO->RDD
2164,626,20,646,SFO->RDM
3770,800,90,890,SFO->RNO
12624,2998,266,3264,SFO->SAN
732,166,6,172,SFO->SAT
5982,1430,128,1558,SFO->SBA
3502,798,84,882,SFO->SBP
10828,3056,180,3236,SFO->SEA
2,0,2,2,SFO->SJC
8128,2016,46,2062,SFO->SLC
4602,1058,144,1202,SFO->SMF
4,0,0,0,SFO->SMX
7910,1454,276,1730,SFO->SNA
1148,204,32,236,SFO->STL
730,186,8,194,SFO->TUS
4,0,0,0,SFO->TWF
2340,416,52,468,SGF->ATL
4,2,2,4,SGF->BNA
494,60,18,78,SGF->CVG
1554,336,32,368,SGF->DEN
6456,1244,254,1498,SGF->DFW
726,122,38,160,SGF->DTW
2,0,0,0,SGF->FSD
2158,338,94,432,SGF->MEM
720,74,38,112,SGF->MSP
4984,1372,292,1664,SGF->ORD
736,150,36,186,SGF->STL
2,0,0,0,SGU->CDC
1442,208,16,224,SGU->LAX
2,0,0,0,SGU->PIH
2,0,0,0,SGU->PSP
5188,290,52,342,SGU->SLC
2,0,0,0,SGU->TWF
3634,686,42,728,SHV->ATL
7158,1140,306,1446,SHV->DFW
720,130,50,180,SHV->DTW
2036,318,30,348,SHV->IAH
2188,310,94,404,SHV->MEM
422,140,14,154,SHV->ORD
1480,254,22,276,SIT->JNU
730,150,12,162,SIT->KTN
454,72,10,82,SIT->SEA
1268,176,4,180,SJC->ATL
1936,252,60,312,SJC->AUS
2,2,0,2,SJC->BFL
512,66,4,70,SJC->BOS
6760,778,114,892,SJC->BUR
7340,1028,84,1112,SJC->DEN
4528,602,98,700,SJC->DFW
400,66,4,70,SJC->EWR
2,0,0,0,SJC->FAT
732,160,2,162,SJC->HNL
490,36,4,40,SJC->IAD
1988,262,20,282,SJC->IAH
962,204,18,222,SJC->JFK
8352,1292,68,1360,SJC->LAS
17878,2416,366,2782,SJC->LAX
1320,200,10,210,SJC->LGB
1318,184,8,192,SJC->MDW
1390,190,2,192,SJC->MSP
5438,642,72,714,SJC->ONT
2696,644,66,710,SJC->ORD
4644,750,82,832,SJC->PDX
8054,910,120,1030,SJC->PHX
2742,434,12,446,SJC->RNO
10508,1474,116,1590,SJC->SAN
2412,346,86,432,SJC->SBA
7086,972,64,1036,SJC->SEA
2,2,0,2,SJC->SFO
2744,222,12,234,SJC->SLC
2,0,0,0,SJC->SMX
10766,1092,116,1208,SJC->SNA
2632,330,44,374,SJT->DFW
3744,512,12,524,SJU->ATL
732,172,2,174,SJU->BDL
2546,578,20,598,SJU->BOS
636,236,2,238,SJU->BWI
86,4,4,8,SJU->CLE
1590,192,16,208,SJU->CLT
1972,320,18,338,SJU->DFW
344,76,4,80,SJU->DTW
3164,694,8,702,SJU->EWR
1528,288,58,346,SJU->FLL
1688,368,4,372,SJU->IAD
1460,224,10,234,SJU->IAH
7116,1968,96,2064,SJU->JFK
288,94,0,94,SJU->LAX
4830,1238,30,1268,SJU->MCO
52,22,0,22,SJU->MEM
5120,1508,136,1644,SJU->MIA
52,8,0,8,SJU->MSP
2230,466,24,490,SJU->ORD
2950,702,22,724,SJU->PHL
2,2,0,2,SJU->PIT
490,76,8,84,SJU->STT
732,238,2,240,SJU->TPA
4586,562,8,570,SLC->ABQ
778,106,12,118,SLC->ACV
956,308,2,310,SLC->ANC
886,198,56,254,SLC->ASE
5732,904,30,934,SLC->ATL
1100,240,2,242,SLC->AUS
742,58,0,58,SLC->BFL
10,4,0,4,SLC->BHM
3906,386,28,414,SLC->BIL
240,20,0,20,SLC->BLI
228,54,2,56,SLC->BNA
6740,1202,12,1214,SLC->BOI
1414,252,6,258,SLC->BOS
1408,126,24,150,SLC->BTM
3348,410,10,420,SLC->BUR
1456,208,0,208,SLC->BWI
4058,556,14,570,SLC->BZN
1332,122,24,146,SLC->CDC
696,84,12,96,SLC->CLE
422,66,0,66,SLC->CLT
580,52,0,52,SLC->CMH
1412,126,20,146,SLC->COD
2146,144,0,144,SLC->COS
2012,116,10,126,SLC->CPR
3240,388,34,422,SLC->CVG
2,0,0,0,SLC->CYS
730,82,2,84,SLC->DCA
18538,3056,96,3152,SLC->DEN
6298,1072,102,1174,SLC->DFW
772,72,20,92,SLC->DRO
6,2,0,2,SLC->DSM
1146,128,6,134,SLC->DTW
3158,318,40,358,SLC->EKO
240,20,0,20,SLC->ELP
1428,188,0,188,SLC->EUG
1624,446,14,460,SLC->EWR
160,48,2,50,SLC->FAI
190,8,0,8,SLC->FAR
1698,198,4,202,SLC->FAT
3484,350,12,362,SLC->FCA
484,84,0,84,SLC->FLL
14,2,0,2,SLC->FSD
586,56,0,56,SLC->GCC
3894,666,28,694,SLC->GEG
2124,192,8,200,SLC->GJT
2100,150,8,158,SLC->GTF
28,18,0,18,SLC->GUC
746,126,18,144,SLC->HDN
2430,230,16,246,SLC->HLN
732,124,6,130,SLC->HNL
1046,160,6,166,SLC->IAD
5396,766,68,834,SLC->IAH
3576,506,50,556,SLC->IDA
2970,548,80,628,SLC->JAC
3568,824,18,842,SLC->JFK
10746,1812,62,1874,SLC->LAS
10356,1754,78,1832,SLC->LAX
2,0,0,0,SLC->LBB
48,14,2,16,SLC->LGA
4998,620,18,638,SLC->LGB
36,8,0,8,SLC->LIT
1304,100,2,102,SLC->LWS
2102,324,2,326,SLC->MCI
1374,180,0,180,SLC->MCO
1994,238,10,248,SLC->MDW
